category,name,addr,tel
IGSE아카데미,IGSE대방남부,서울 동작구 여의대방로250 501호(대림아파트제상가동),02-826-0582
IGSE아카데미,IGSE관악성현,서울 관악구 은천로25길63 304호(한빛프라자),02-825-0579
IGSE아카데미,IGSE흑석,서울 동작구 서달로14가길1 303호(동해빌딩),02-826-0594
스마트랜드,양천,"서울 양천구  목동서로 280목동서로 280, 806-708",010-2725-5049
IGSE아카데미,IGSE가락남부,서울 송파구 양재대로62길11 202호(대성빌딩),02-400-5705
IGSE아카데미,IGSE군자,서울 광진구 군자로75 201호 (지장빌딩),02-466-0778
스마트랜드,강서,서울 강서구  마곡중앙5로 81SB타운 701호 스마트랜드,010-4170-7529
스마트랜드,동작영등포,"서울 동작구 여의대방로 2502층 205호(대방동, 대림아파트쇼핑타운)",010-2792-0276
IGSE아카데미,IGSE강동중앙,서울 강동구 풍성로150 201호,02-479-1500
베이직,베이직 제20센터,"서울 동작구 사당로 264-1 (사당동, 사당동근린생활시설)썬빌딩 4층",02-523-4528
베이직,베이직 제19센터,"서울 강동구 명일로 104 (둔촌동, 신성둔촌미소지움)302호",02-486-6200
베이직,베이직 제16센터,"서울 영등포구 가마산로79길 7 (신길동, 삼성래미안아파트)B01호",
베이직,베이직 제13센터,"서울 강동구 강동대로 207 (성내동)7층(성내동, 윤선생빌딩)",02-2225-5436
IGSE아카데미,IGSE하계,서울 노원구 공릉로59번길15 201호(웅천종합상가),02-975-0594
IGSE아카데미,IGSE창동,서울 도봉구 도봉로136가길73 104동 204호(한신휴플러스상가),02-903-0585
윤선생영어교실,교실춘천강남,"강원 춘천시 동내면 춘천순환로81, 301호",033-252-0579
윤선생영어교실,교실정선사북,강원 정선군 사북읍 소금강로3572,033-592-0579
윤선생영어교실,교실춘천석사,강원 춘천시 두하길22 102호  (일성아파트 상가동),033-257-9771
윤선생영어교실,교실인제,강원 인제군 남면 신남로82번길9 1-3호,033-461-0802
윤선생영어교실,교실원주남부,강원 원주시 구곡길72 2층,033-765-0053
윤선생영어교실,교실강릉,강원 강릉시 경강로2194 3층,033-642-0505
영어숲,숲원주남부,강원 원주시 구곡길72 2층,033-765-0053
영어숲,숲철원,강원 철원군 동송읍 금학로188,033-455-0589
영어숲,숲홍천,강원 홍천군 홍천읍 꽃뫼로103 2층,033-432-0047
우리집앞영어교실,신철원,강원 철원군 갈말읍 명성로139번길 13-22 2층(명품esa아파트 상가),010-5416-2791
우리집앞영어교실,강릉포남,강원 강릉시 하평4길42 1층,010-5156-8001
우리집앞영어교실,교동택지,강원 강릉시 율곡초교길43번길23 (교동),010-9992-5123
우리집앞영어교실,동해평릉,"강원 동해시 평릉1길44, 201호 (평릉동, 평릉매나페)",010-2882-7724
우리집앞영어교실,철원와수,강원 철원군 서면 와수로62번길5-6,010-5029-5383
우리집앞영어교실,무실1호,강원 원주시 만대로119 602동 101호(원주무실6단지휴먼시아),033-742-0579
우리집앞영어교실,춘천거두,강원 춘천시 동내면 거두택지길 38201호,033-262-0504
우리집앞영어교실,퇴계금호,강원 춘천시 안마산로214 2층 10호(금호타운아파트 상가),033-261-6668
우리집앞영어교실,부영,강원 동해시 평원로110 101동 906호(부영아파트),033-534-0577
우리집앞영어교실,퇴계남부,강원 춘천시 춘주로176-7 1층 (퇴계동),010-3453-0583
우리집앞영어교실,입암,"강원 강릉시 성덕로 328-9501호(입암동, 금호M프라자)",010-7747-2046
우리집앞영어교실,원주호반베르디움,"강원 원주시 지정면 가곡로120, 806동 304호 (원주 호반 베르디움)",010-8772-3882
우리집앞영어교실,정선,강원 정선군 정선읍 봉양6길35-1 2층,010-3256-4826
우리집앞영어교실,평창,강원 평창군 평창읍 향교길70,033-333-0503
우리집앞영어교실,포란재,강원 원주시 포란재로36 109동 501호(금광포란재아파트1단지),010-4829-5345
우리집앞영어교실,뜨란채점,강원 춘천시 승지골길16번길47 1005동 1003호(뜨란채아파트),010-6370-7714
우리집앞영어교실,춘천부안,강원 춘천시 후석로299-1 2층 (후평동),010-9074-2646
우리집앞영어교실,원주버들초,"강원 원주시 혁신로92 412동 1102호 (반곡동, 푸른숨 휴브레스)",010-3047-0588
우리집앞영어교실,연봉,강원 홍천군 홍천읍 연봉서로3길7,010-3377-2863
웰스터디,웰스터디강릉,강원 강릉시 경강로 2194 (포남동)3층,033-642-0505
웰스터디,웰스터디춘천석사,강원 춘천시 두하길22 102호 (일성아파트상가동),033-257-9771
웰스터디,웰스터디인제,강원 인제군 남면 신남로82번길9 1-3호,
IGSE아카데미,IGSE춘천석사,강원 춘천시 후석로186번길14 2층,033-262-0502
IGSE아카데미,IGSE양구,강원 양구군 양구읍 중앙길52 2층,033-481-3878
IGSE아카데미,IGSE간성,강원 고성군 간성읍 간성로51-7 2층,033-682-5213
윤선생영어교실,교실안양북,경기 안양시 만안구 삼봉로24 2층,031-381-0620
윤선생영어교실,교실안성,경기 안성시 중앙로452번길31 2층,031-676-4444
윤선생영어교실,교실안산상록,경기 안산시 상록구 용신로260,031-406-0505
윤선생영어교실,교실안산,경기 안산시 단원구 광덕3로178 405호(화승타운),031-403-0808
윤선생영어교실,교실성남남부,"경기 성남시 중원구 은행로21, 3층 305호(은빛상가)",031-755-0505
윤선생영어교실,교실시흥신천,경기 시흥시 신천로100번길8-1 105호  (호경주상복합아파트),031-315-5545
윤선생영어교실,교실성남중앙,경기 성남시 수정구 산성대로389-1 2층,031-735-0505
윤선생영어교실,교실구리중앙,경기 구리시 건원대로34번길19 907호 (세신훼미리타운),010-7191-5263
윤선생영어교실,교실수원팔달,경기 수원시 팔달구 권광로363 602호(월드프라자),031-233-4433
윤선생영어교실,교실수원정자,경기 수원시 장안구 정자로144번길38 101호,031-224-0505
윤선생영어교실,교실수원장안,경기 수원시 장안구 대평로80 806호(정연메이져),031-244-6422
윤선생영어교실,교실수원율천,경기 수원시 장안구 화산로125번길9  403호(천천푸르지오 근린생활시설-2),031-8004-0579
윤선생영어교실,교실수원권선,경기 수원시 권선구 권중로136 206호(신동아아파트상가),031-237-0033
윤선생영어교실,교실산본동,경기 군포시 산본천로31 3층 300호(중앙교육센터),031-391-0589
윤선생영어교실,교실수원광교,"경기 수원시 영통구 센트럴타운로107, 제204동 제비1층-34호 (월드마크)",010-2349-0594
윤선생영어교실,교실분당중앙,경기 성남시 분당구 이매로13 303호(뉴선경프라자),031-716-5289
윤선생영어교실,교실분당남부,"경기 성남시 분당구 불정로376번길31 604동 216호(서현동, 효자촌주상복합)",031-714-5581
윤선생영어교실,교실부천중동,경기 부천시 조마루로285번길50 202호(골드존타워),032-322-2510
윤선생영어교실,교실부천소사,경기 부천시 소사동로82 402호(센트럴프라자),032-343-0505
윤선생영어교실,교실부천서,경기 부천시 부흥로380 401호 (부강빌딩),032-611-0594
윤선생영어교실,교실부천상동,"경기 부천시 소향로35  402,403호(월드프라자)",032-326-0577
윤선생영어교실,교실동탄중앙,경기 화성시 동탄대로599 지엘프라자 404호,031-217-1004
윤선생영어교실,교실동수원,경기 수원시 영통구 매탄로108번길16 402호(엔타운),031-217-1004
윤선생영어교실,교실덕소,경기 남양주시 와부읍 덕소로97번길15-3 402호 (동화프라자),031-553-0505
윤선생영어교실,교실남양주별내,경기 남양주시 순화궁로339 402호(정원프라자),031-571-0509
윤선생영어교실,교실남양주마석,경기 남양주시 화도읍 마석중앙로37번길47 5층 501호(별나라타워),031-575-0579
윤선생영어교실,교실남양주다산,"경기 남양주시 미금로63-1 403호 (도농동, 에이스프라자)",031-564-0505
윤선생영어교실,교실송탄,경기 평택시 지산2로50 상가동 207호(건영아파트),031-662-0582
윤선생영어교실,교실김포장기,경기 김포시 김포한강4로119 1동 705호 (승문프라자),031-997-0579
윤선생영어교실,교실김포풍무,경기 김포시 풍무로69번길23 상가동 209호 일부 (당곡마을월드메르디앙아파트),031-988-0509
윤선생영어교실,남양주다산(우영본부),경기 남양주시 다산중앙로105-8 702호(성산타워4차),
윤선생영어교실,교실안양한가람,경기 안양시 동안구 학의로126 206호(한가람한양아파트상가),031-381-0621
윤선생영어교실,교실화성,경기 화성시 봉담읍 동화길93-16 5층 504호(스타타워1),031-227-0579
윤선생영어교실,교실용인구성,경기 용인시 기흥구 어정로139 112호 (라비스타 A동),031-285-0512
윤선생영어교실,교실시흥정왕,경기 시흥시 정왕대로174 401-1호(광개토빌딩),031-497-2333
윤선생영어교실,교실구리토평,경기 구리시 이문안로101 2층(강학빌딩),031-565-0501
윤선생영어교실,교실부천오정,경기 부천시 삼작로396번길73 (작동),032-672-0594
윤선생영어교실,양주중앙(우영본부),경기 양주시 고읍남로15 602-2호,031-846-0594
윤선생영어교실,교실파주운정,경기 파주시 가온로 104105호,031-945-0579
윤선생영어교실,교실화성향남,경기 화성시 향남읍 발안서로15 111호,031-354-2030
윤선생영어교실,교실화성병점,경기 화성시 병점2로94 306호(정든마을 신창2차 비바패밀리),031-224-0575
윤선생영어교실,교실화성동탄,경기 화성시 동탄반석로120 704호(제일프라자),031-613-0540
윤선생영어교실,교실호매실,경기 수원시 권선구 금곡로196번길67 502호 (세광프라자2),031-217-1004
윤선생영어교실,교실평택비전,경기 평택시 평택5로271 101호(롯데캐슬프라자),031-651-0579
윤선생영어교실,교실파주,경기 파주시 금빛로24-28 601(우성메디피아),031-944-4501
윤선생영어교실,교실일산주엽,경기 고양시 일산서구 대산로161 203호(문촌마을5단지아파트상가),031-914-0549
윤선생영어교실,교실일산마두,경기 고양시 일산동구 강촌로157 701호(서울코아빌딩),031-903-0002
윤선생영어교실,교실일산백석,"경기 고양시 일산동구 중앙로1171, 306,307호(현대프리젠트프라자)",031-903-0579
윤선생영어교실,교실이천,경기 이천시 부발읍 대산로484 반석빌딩 2층,031-632-0594
윤선생영어교실,교실의정부신곡,경기 의정부시 추동로15 501-1호,031-876-0591
윤선생영어교실,교실의정부,"경기 의정부시 효자로10, 1동 406-3호(송산프라자)",031-878-0582
윤선생영어교실,교실용인죽전새터,경기 용인시 수지구 죽전로248 301호,031-266-0582
윤선생영어교실,교실용인죽전,경기 용인시 수지구 대지로58 306호(선진포리스트상가),031-898-0944
윤선생영어교실,교실용인수지,경기 용인시 수지구 풍덕천로139번길16-1 403호(덕원빌딩),031-262-6651
윤선생영어교실,교실용인상현,경기 용인시 수지구 상현로88번길2 4층(반석빌딩),031-265-3205
윤선생영어교실,교실용인상하,경기 용인시 기흥구 중부대로788번길6 2층(경원빌딩),031-287-0593
윤선생영어교실,교실용인동천,경기 용인시 수지구 동천로99번길3 602호(상록제일프라자),031-264-0542
윤선생영어교실,교실용인,경기 용인시 기흥구 어정로139 112호 (라비스타 A동),031-335-9588
윤선생영어교실,교실오산,경기 오산시 오산로160번길15 304호(코스모타워),031-375-4385
윤선생영어교실,교실양평,경기 양평군 양평읍 양근로135 501호(태창빌딩),031-771-0028
윤선생영어교실,교실양주중앙,경기 양주시 고읍남로15 602-2호 (마들프라자),031-846-0594
윤선생영어교실,교실안양평촌,경기 안양시 동안구 흥안대로456번길11 403호(평촌본프라자),031-385-8414
윤선생영어교실,교실교하,경기 파주시 청석로272 605호(센터프라자),031-946-0579
윤선생영어교실,교실광주태전,경기 광주시 태봉로43번길6 6층 (태전동),031-769-0584
윤선생영어교실,교실광주초월,경기 광주시 초월읍 현산로82 302호(동희빌딩),031-798-0505
윤선생영어교실,교실광명하안,"경기 광명시 하안로294-5 201호 (하안동, 청진빌딩)",02-894-3319
윤선생영어교실,교실광명,경기 광명시 범안로1045 7층(제일프라자),02-805-0505
윤선생영어교실,교실과천,경기 과천시 별양로28 2041호(래미안슈르 상가동),02-507-1105
윤선생영어교실,교실고양행신,경기 고양시 덕양구 충장로118-54 201호,031-978-0570
윤선생영어교실,교실고양일산,경기 고양시 덕양구 화중로60 701호 (화정종합상가),031-973-0505
윤선생영어교실,교실고양삼송,경기 고양시 덕양구 권율대로886 607호(호평PLAZA),02-381-0506
윤선생영어교실,교실고양관산,경기 고양시 덕양구 통일로797 2층,031-963-0550
윤선생영어교실,교실경기하남,경기 하남시 신평로14,031-792-0582
윤선생영어교실,교실경기광주,경기 광주시 회안대로637-36 206호(경남아너스빌 2단지상가),031-764-3828
윤선생영어교실,교실가평청평,경기 가평군 청평면 청평중앙로4,031-585-7006
윤선생영어교실,교실서평택,경기 평택시 안중읍 안현로서9길164-20 203호,031-681-6090
윤선생영어교실,교실산본남,경기 군포시 용호1로20 202호(동영프라자),031-399-7722
영어숲,숲경기하남,경기 하남시 신평로14 3층,031-791-0345
영어숲,숲고양일산,경기 고양시 덕양구 화중로60 701호(화정빌딩),031-973-0505
